"postId","link","text","timestamp","reactionLikeCount","reactionLoveCount","reactionSadCount","reactionAngryCount","reactionWowCount","reactionHahaCount","comments"
"122144793074935198",,"#GreyhoundFreedomWall6462

[rant]

MISS KO NA SI KUYA (POLSCI), DI NA KITA NAKIKITA HA!!! HAHAHHAAH

-pnkdprtmnt","1763211964","2",,,,,,
"122144770076935198",,"WAHAHAHAHAHAHA","1763201320","1",,,,,"39",
"122144753024935198",,"ADNU Freedom Wall nag-kausap kayo nung kapitbahay mo? Tagal na nilang wala sa hood","1763191422","2","1",,,,"152","3"
"122144747882935198",,"Pakilala lang namin mga admin namin sa ngayon hahaha

Tapos ano pala hiring pa din kami ng New AdmIn hehe. Pakibasa na dito if interested kayo: https://www.facebook.com/photo/?fbid=122138486690935198&set=pb.61578055964345.-2207520000","1763187017",,,,,,"73",
"122144711360935198",,"#GreyhoundFreedomWall6461

[Rant]

The pink department (Nursing) talaga HAHAHA weekly nalang igdi may entries. Aram mi na busy kamo pero the fuck? Tano naka-AI ang houses nindo sa nursing week 😭😭😭😭😭","1763177044","1",,,,"1","49","1"
"122144711240935198",,"#GreyhoundFreedomWall6460

[Rant]

‎Shout out to my roommate! Amo nga pala sa katamaran sa paglinis ng kwarto. 
‎
‎Promote ko na rin services ko dito kasi hindi ako binabayaran ng amo ko:
‎- nangdidila ng inaamag na plato 
‎- pinupulot ang amoy putok na damit 
‎- let me dunk those used napkins wala ng kailangan para malagyan ng dugo ang iyong kamay! 
‎- tagawalis ng sahig na mas madami pang buhok kaysa sa bulbol
‎- too weak to carry an empty water gallon for refill? Step aside, let your humble servant serve you! 
‎
‎Interested? Just call 0986-FUCK-YOU now and get a free instructions on how to be a decent roommate on us! What are you waiting for?","1763176983","1",,"1",,,"130",
"122144711186935198",,"#GreyhoundFreedomWall6459

[rant]

Sometimes I get really tired of the pressure here. When I first came in, I honestly thought things would feel lighter or at least less overwhelming, but it wasn’t like that at all. It’s been heavier than I expected. 

I just hope the LF’s can be a little kinder. It doesn’t cost anything to show consideration, and we’re all dealing with different things. Some people can handle the load easily, but others are barely holding themselves together.

For me, it’s been rough lately. I've been dealing w a lot outside school. I’ve been feeling extremely low, to the point where some mornings I don’t even want to go to class. They all think I'm just lazy to attend, but I drag myself here every day because I’m trying. I’m trying harder than anyone probably realizes. 

And if that wasn’t already hard enough, the pressure from the LF’s sometimes makes it even heavier. It gets to the point where I just want to disappear for a while and not come back because it all feels too much.

I’m not mad. I’m not trying to start anything. Just very worn out. And hoping things can be a little humane for everyone. 

(I'm definitely getting an F in all my classes nd I know some LF's that would very much say I was just lazy.)

-j","1763176924","1",,,,,,
"122144710838935198",,"#GreyhoundFreedomWall6457

[rant] 
hi admin, its your choice if ipopost mo itez hahahahahah please skip if ayaw ni’yo sa maarteng submission, and also there will be alot of grammatical errors but yeahhhhhhh nakakapagod na kaseng sobra, pero i don't even have anyone to cry on. especially na freshman pa lang ako, pero its been really tiring lately. ang totoxic ng “friends” ko. I've been trying to understand them, trying to understand them why they're acting like that towards me. acting like I'm just no one, like im a stranger, whenever they dont need anything from me. it's not a big deal for me anymore because i know, i know that if i confronted or even bring it up while with them— they will turn it on me, and i can't even do anything about it. why? because they're the only one that i have, they're the only one that i am hanging out with. but that's now even the worst part yet, they're treating me like I'm their maid, nanny, or slave. basta ganyan hahaha, kapag may pinapagawa sila gagawin ko syempre. ayoko magtampo sila e, pero kapag ako hahehshshahha kapag may pinapagawa ako whenever i cant do it or my hands are full, they will disappear. like im no one important hauebdhehahab its not a big deal pero it deeply hurts me, idk but thats all i can say here. i hope i can manage it, or mag transfer nalang. pero yon hahahahaha im just proud that i dont sh because of this, im still brave. at least i think i still am, but i am lowk falling apart. so yeah i hope you guys change that personality already, so that others can never experience it. thank youuu:) 
-jhs freshie

Admin 001: Similar experience when I was in JHS. To the point where you try to mold yourself for people just to not lose them. Sabi daw, it's a sign that you're a high empathy person pero for me, parang sumpa naman. There's rinconada verse for it pa nga eh ""Maray sana abo basang""","1763176743",,,,,,,
"122144710616935198",,"#GreyhoundFreedomWall6456

(rant)

isay na po gana sa rcess?","1763176564",,,,,,,
"122144536856935198",,"#GreyhoundFreedomWall6455

(RANT/CONFESSION)

kaya pala hindi na post entry ko before kasi dapat may nakalagay (confession, help, rant, etc.) ayon ang pogi talaga ni #27 jersey vball na Slytherin so aaargh 😮‍💨

-dapatSSNSdaypaito","1763102585","1","1",,,"1","3",
"122144533298935198",,"#GreyhoundFreedomWall6454

[discussion]

Reply to #GreyhoundFreedomWall6443,

None of the above. Nasa almeda ang mayayaman, sa may St. Jude Orchard 👀

Admin 001: Kinda true, pero su legit na mayaman na as in nasa Mt. Isarog. I-google maps nindo ta may property duman ang mga ano","1763099525",,,,,,"25",
"122144533130935198",,"#GreyhoundFreedomWall6453

[question]

hello po, strict po ba ang professors ngayon sa attendance?","1763099464",,,,,,,
"122144533064935198",,"#GreyhoundFreedomWall6452

[ question ]

For those persons na jinowa or inasawa ang best friend nila, or no label pero may something with their best friend, hindi po ba awkward pag nag-bebembangan?😭😭","1763099403","1",,,,,"23",
"122144532914935198",,"#GreyhoundFreedomWall6451

(CONFESSION)

NAGAMIN NAMAN LANG SO BARKADA KO KAY JANELE MAAMIN MAN AKO KAY MORALES TA BARKADA NI JANELE KASO BAKA KAYA MAYBATA TA PERME SYA MAYKAIBAHAN NA LALAKE NA NAKAGLASES MAN IYO MAN LANG TO","1763099285",,,,,,"6",
"122144529344935198",,"Patch update muna ulit mga gar","1763096910",,,,,"1",,
"122144487206935198",,"#GreyhoundFreedomWall6450

[help]

Hello po, may napulot po va kayong ID kanina? Ang surname po aquino and from EA department po. Thanks po","1763087283",,,,,,,
"122144486678935198",,"[𝗣𝗥𝗢𝗠𝗢𝗧𝗜𝗢𝗡]

“Blessed are those who hunger and thirst for righteousness, for they shall be satisfied.” – Matthew 5:6

The call for truth, transparency, and accountability rings louder than ever. 
On November 29, 2025, we unite as one people—faithful, peaceful, and resolute—to demand that every peso of the nation’s wealth be used for the common good.

The Trillion Peso March Movement is not a march of anger, but of conscience.

Not a movement of division, but of solidarity.
Not for politics, but for the future of our children.

Together, we march:
• for honest governance and justice,
• for the rightful use of public funds,
• or the renewal of our nation’s moral compass.

Join us on November 29, 2025 Naga City.

Let this be a faith-based, peaceful, and people-powered witness to our love for God, country, and neighbor.

#TrillionPesoMarch
#TruthTransparencyAccountability
#FaithForTheNation
#GoodGovernanceNow
#BayanMunaDiyosDin","1763086895","1","23",,,,,
"122144468918935198",,"#GreyhoundFreedomWall6449

[Rant]

It has been a few days since Super Typhoon Uwan affected the entire Bicol Region, and we are requesting at least a one-week suspension of classes so that everyone can fully recover. Many areas here in Naga still don’t have electricity, and it’s the same for several communities outside Naga. For us, we had no electricity for several days. We couldn’t even clean properly because our house was completely dark. It’s difficult to focus on school requirements when basic recovery at home isn’t even possible yet.

And now it’s Friday, the very day that classes were pushed to resume. Instead of moving the return of classes to Monday, you still insisted on Friday. Some professors even say, “Hope you’re all safe,” yet still give a heavy load of schoolwork. How can students manage that when some families are still trying to fix their homes, clean up, and secure basic needs?

We also hope that professors can be instructed not to overwhelm students with schoolwork for now, since many of us are still recovering and dealing with the aftereffects of the typhoon.

And what about the night classes? Students who go home around 8:30 PM are put at risk, especially if their area still doesn’t have electricity. How are they expected to travel home safely in complete darkness?

We hope you understand that this isn’t just about attending classes, many students are still recovering, helping their families, and handling the aftermath of the disaster. A little consideration would truly help. safety and recovery should come first.","1763083505",,,"17",,,,
"122144467214935198",,"#GreyhoundFreedomWall6448

[rant]

ano man tong nag t-training sa nursing ta sige ang pang chat sa mga babaeng students mayo lang kaya nag tataram ay","1763083444",,,,,,"1",
"122144467076935198",,"#GreyhoundFreedomWall6447

[Questions]

hello, required po ba ngayon magunif? thank you.","1763083386",,,,,,,
"122144406272935198",,"Grabe talaga ang aura ni Ms. Averilla dito sa GFW

PS. If you're uncomfortable with this kind of posting Ms. Averilla, we will take down all post about simping on you hehe. Just hit us up","1763081611","2",,,,"1","74","3"
"122144400512935198",,"#GreyhoundFreedomWall6446

[Rants]

Meron pa din talagang mga professors na inconsiderate to all things, nag kwento kasi sakin bff ko na may absents daw siya tsaka yung quizzes and exams niya medyo okay naman daw scores, pero nung nakita niya daw grades niya disappointed siya. Grabe noh walang pagbabago si Sir hahaha compare noon sa ibang major or minor subjects namin noon hays wala kang masabi talaga, dapat kaya pag arog kayan mayo siyang fav student dapat kung matao siyang grade haputon niya muna su student tano arog kato siguro sa sobrang high standard niya nagtatao pa siya line of 7 hahaha lala, na para bang pasang awa nalang ganon? baka si fav student mo na pirmi mayo mas mataas pa sa friend ko. First time niya kasi yata maging prof si Sir hindi siya aware na mataas standard ni sir, kakaisip niya pati sa grades niya mayo na sa oras magkakan garo grabe siya mag dwell duman hayp sa gabos siguro ning subject niya iyo lang ito ang problema kunat. Baka pwede naman pag ma grade kana alisin muna pagiging high standards mo sir, iyo na sir matibay kana pero dae ka man mag expect na kasing level mo ang mga students mo dawa anong compare sa ibang subjects kakaiba subject mo hshahah.","1763080146",,,,,,,
"122144400272935198",,"#GreyhoundFreedomWall6445

[Rant]
Sabi daw supposedly friday na din ang balik sa blue school, pero pinalit na nila ng monday for students to restore and recover. How about the red and gray univ? Not all students are from naga, not all students recovered already, su iba turuklap pa ang bubong, su iba mayo pang kuryente and marayo pang signal para maka hagip lamang barita. But here we are, may laog na on a friday, para sarong turog na sana ma weekend na😭😭","1763080083","4",,,,,"2",
"122144341718935198",,"Honestly, if gumawa ng ganitong account si Ms. A ipo-promote na namin eh HAHAHAHAHA","1763044042",,,,,,"6",
"122144341394935198",,"Thread po ini kan mayo pang kuryente","1763043904",,,"1",,,"7",
"122144335706935198",,"#GreyhoundFreedomWall6444

[Rant]

GFW pls do your thing. Ik na i’m probably late na dito and i dont know if may chance pang mag consider ang UNC na i extend and suspensions. 

Honestly Unc, I expected better from you. Tell me why pagkatapos ng Super Typhoon hindi nyo pa ginawang full week suspension. Talagang nag tada pa kamo ning Byernes kralasehan? dae man lang nindo tig consider si appeal kang USG na kahit gawin nlng asynchronous till nov 17. Fyi, NOT ALL OF YOUR STUDENTS LIVE IN NAGA CITY. 
Ngayon lang ulit ako nakapag online just to see na may laog na palan saaga when literally hindi pa nga kami nakaka recover ng family ko sa damages ng typhoon. Ang bigat lng sa feeling na kahit nasa lowest ako ngayon obligated padin ako pumasok agad agad. Ik naman na tinatry nyong i adjust agad yung school calendar pero sana isipin nyo din mga students nyo na naapektuhan ng bagyo. NOT ALL STUDENTS HAS RECOVERED‼️","1763042104",,,"21",,,,
"122144333948935198",,"#GreyhoundFreedomWall6443

[Discussion]

Mga mayayaman lang daa naka istar sa camella? Nadangog ko kaya kataid ko sa bus HAHAHAHWHAHA.

Admin 001: Hindi naman. Ano ba definition mo ng mayaman? Kung tila anak ng contractor hanap mo nasa parkview sila. If mga heredero hanap mo, nasa Haciendas de Naga sila. Kung Politician Rich hanap mo, mag-google maps ka, may property sila ano sa Mount Isarog.","1763042043",,,,,,"103",
"122144333786935198",,"#GreyhoundFreedomWall6442

[confession]

Kamusta naman daw si gusto ko duman sa Interior Design kang yoensi? Miss ko na lamang sya,,, mayo pating paramdam... May koryente na daw sainda? Ingat ka permi... .ILoveYou.... Jmp ang puon kang pangaran.....","1763041983",,,,,,"6",
"122144333168935198",,"#GreyhoundFreedomWall6441

[Help] [Question]

Final na po na may klase na tomorrow? Baka po pwede mapakiulayan ang mga professors just in case mag skip classes tomorrow due to some important matters. On behalf of the UNC Student Body ma request po sana ako sa mga professors na may laog saaga na kun pwede tawan ta ning sarong aldaw an mga studyante na maka recover from Super Typhoon Uwan ta ang ibang area most especially outside Naga is dai pa energize by the CASURECO. Pero kung dai po mapapabigyan at least tanggapon ang excuse letter na itatao kan studyante. Salamat po!","1763041866",,"13",,,,,
"122144332100935198",,"#GreyhoundFreedomWall6440

[Rant]

Bakit ginawan ninyo pang friday, when some of us are still waiting for power to come back, kasi lahat naman dito di taga Naga, and some of us are not prepared for our tasks yet, and some of us are not ready to go to school yet .","1763041802",,,"3",,,,
"122144331428935198",,"#GreyhoundFreedomWall6439

(rant)

5 days na dae ko na cchat bebelovs ko, mayo kaya kuryente sainda tapos signal 😭🥲😢😥😥😰😖😫","1763041686",,,"1",,,,
