postId,link,text,timestamp,reactionLikeCount,reactionLoveCount,reactionSadCount,reactionAngryCount,reactionWowCount,reactionHahaCount,comments,translated_text
122144906360935198,,"#GreyhoundFreedomWall6468

[rant] 

ano man daa tong guard sa 1st gate ta tig dress code si barkada kong naka jorts na below the knee samantalang ang skirt kang shs above the knee, i even saw a college student walking inside the campus with a short dress. Wherez the logic behind that😭😭 how is wearing jorts against the dress code when it completely covers what they want us to cover?

Admin 001: Tropahin niyo ako.",1763265363,,,,,,75.0,3.0,"#GreyhoundFreedomWall6468

[rant] 

ano man daa tong guard sa 1st gate ta tig dress code si barkada kong naka jorts na below the knee samantalang ang skirt kang shs above the knee, i even saw a college student walking inside the campus with a short dress. Wherez the logic behind that😭😭 how is wearing jorts against the dress code when it completely covers what they want us to cover?

Admin 001: Tropahin niyo ako."
122144906192935198,,"#GreyhoundFreedomWall6467

[THEORY]

Nacurious ba kayo kung anong lore at sino ang nagpasimuno ng greyhound sign na ginagawa kapag may nagpipicture every school events?? 

I have a theory for that. I think nagsimula yon sa isang college student na nanonood ng anime, specifically Chainsaw Man. Ginawa niya yung pose ni Aki sa picture tapos may mga nakakita at napansin na parang similar sa greyhound kaya ginaya nila at sinasabing greyhound. At doon nabuo ang greyhound sign na ginagawa natin ngayon. OR eme eme lang yon hahahahaha bye",1763265308,2.0,,,,,,,"#GreyhoundFreedomWall6467

[THEORY]

Are you curious about the lore and who pioneered the greyhound sign that is done when someone pictures every school events?? 

I have a theory for that. I think it started with a college student watching anime, specifically Chainsaw Man. He did the pose of Aki in the picture and then some people saw and noticed that it was similar to a greyhound so they imitated it and said it was a greyhound. And that's where the greyhound sign that we do today was formed. OR it's just eme hahahahaha bye"
122144906030935198,,"#GreyhoundFreedomWall6466

[Rant na Mabait] [Katanungan]

Ang galing nito! Diba Ayala Group member naman ang UNC, pero bakit hindi kaya gawin ang ganito? (See the link).

Is it a lack of foresight, imagination, and innovation on the part of the UNC Administration or genuinely a lack of care lang talaga para sa mga UNCats?

Link: https://www.facebook.com/share/r/17ghw83dA4/

#AyalaGroup #iPeopleSchools #BetterTomorrowsForAll",1763265184,3.0,24.0,,,,,,"#GreyhoundFreedomWall6466

[Kind Rant] [Question]

It's great! Isn't UNC a member of the Ayala Group, but why can't they do something like this? (See the link).

Is it a lack of foresight, imagination, and innovation on the part of the UNC Administration or genuinely a lack of care for the UNCats?

Link: https://www.facebook.com/share/r/17ghw83dA4/

#AyalaGroup #iPeopleSchools #BetterTomorrowsForAll"
122144802338935198,,"#GreyhoundFreedomWall6465

[rant]

ang boring ng college life ko lately, puro lang ako plates, aral, stress. wala na akong time lumandiiii. :((((

Admin Saul: Gusto mo suntukan na lang tayo?",1763216163,1.0,1.0,,,,34.0,,"#GreyhoundFreedomWall6465

[rant]

My college life is boring lately, I'm just plates, studies, stress. I don't have time to flirt. :((((

Admin Saul: You want to just fight us?"
122144802278935198,,"#GreyhoundFreedomWall6464

[rant]

Ang grades ko ay pribado, bawala ipakita to.",1763216106,1.0,6.0,,,,71.0,,"#GreyhoundFreedomWall6464

[rant]

My grades are private, not to be shown."
122144802026935198,,"#GreyhoundFreedomWall6463

[RANT] 

HELLO PO, ADMIN. FROM PINK BUILDING DEP HERE. BAKIT PARANG NAPAPANSIN KO NA KULANG SA PREPARATION FOR OUR NURSING WEEK? WDYM LAST WEEK LANG BINIGAY ANG TEAM AND NOW LAHAT NG TEAMS NAGCACRAM HAHAHA. 

AND YES, ALAM KO NA SASABIHIN NIYONG NAGREREKLAMO NA NAMAN PERO UHM, WE'RE EXPECTING SOMETHING HERE OH. ANYWAY, DAMING EVENT, SANA KAYANIN NIYO KASI YAN ANG GUSTO NIYO.",1763215983,,,,,,18.0,4.0,"#GreyhoundFreedomWall6463

[RANT] 

HELLO, ADMIN. FROM PINK BUILDING DEP HERE. WHY DO I SEEM TO NOTICE A LACK OF PREPARATION FOR OUR NURSING WEEK? WDYM JUST GIVEN THE TEAM LAST WEEK AND NOW ALL THE TEAMS ARE CACRAMING HAHAHA. 

AND YES, I KNOW YOU'RE GOING TO SAY I'M COMPLAINTING AGAIN BUT UHM, WE'RE EXPECTING SOMETHING HERE OH. ANYWAY, MANY EVENTS, I HOPE YOU CAN DO IT BECAUSE THAT'S WHAT YOU WANT."
122144793074935198,,"#GreyhoundFreedomWall6462

[rant]

MISS KO NA SI KUYA (POLSCI), DI NA KITA NAKIKITA HA!!! HAHAHHAAH

-pnkdprtmnt",1763211964,2.0,,,,,,,"#GreyhoundFreedomWall6462

[rant]

I MISS MY BROTHER (POLSCI), I DON'T SEE YOU ANYMORE!!! HAHAHAHAH

-pnkdprtmnt"
122144770076935198,,WAHAHAHAHAHAHA,1763201320,1.0,,,,,39.0,,WAHAHAHAHAHA
122144753024935198,,ADNU Freedom Wall nag-kausap kayo nung kapitbahay mo? Tagal na nilang wala sa hood,1763191422,2.0,1.0,,,,152.0,3.0,ADNU Freedom Wall did you talk to your neighbor? They haven't been in the hood for a while
122144747882935198,,"Pakilala lang namin mga admin namin sa ngayon hahaha

Tapos ano pala hiring pa din kami ng New AdmIn hehe. Pakibasa na dito if interested kayo: https://www.facebook.com/photo/?fbid=122138486690935198&set=pb.61578055964345.-2207520000",1763187017,,,,,,73.0,,"Let's just introduce our admins for now hahaha

After all, we are still hiring a New AdmIn hehe. Please read here if you are interested: https://www.facebook.com/photo/?fbid=122138486690935198&set=pb.61578055964345.-2207520000"
122144711360935198,,"#GreyhoundFreedomWall6461

[Rant]

The pink department (Nursing) talaga HAHAHA weekly nalang igdi may entries. Aram mi na busy kamo pero the fuck? Tano naka-AI ang houses nindo sa nursing week 😭😭😭😭😭",1763177044,1.0,,,,1.0,49.0,1.0,"#GreyhoundFreedomWall6461

[rant]

The pink department (Nursing) really HAHAHA there are entries only weekly. I know you're busy but the fuck? Who has AI in your houses during nursing week 😭😭😭😭😭"
122144711240935198,,"#GreyhoundFreedomWall6460

[Rant]

‎Shout out to my roommate! Amo nga pala sa katamaran sa paglinis ng kwarto. 
‎
‎Promote ko na rin services ko dito kasi hindi ako binabayaran ng amo ko:
‎- nangdidila ng inaamag na plato 
‎- pinupulot ang amoy putok na damit 
‎- let me dunk those used napkins wala ng kailangan para malagyan ng dugo ang iyong kamay! 
‎- tagawalis ng sahig na mas madami pang buhok kaysa sa bulbol
‎- too weak to carry an empty water gallon for refill? Step aside, let your humble servant serve you! 
‎
‎Interested? Just call 0986-FUCK-YOU now and get a free instructions on how to be a decent roommate on us! What are you waiting for?",1763176983,1.0,,1.0,,,130.0,,"#GreyhoundFreedomWall6460

[rant]

Shout out to my roommate! It's because of laziness in cleaning the room. 
‎
‎I also promote my services here because my boss doesn't pay me:
‎- licking a moldy plate 
‎- picking up the gun smelling clothes 
‎- let me dunk those used napkins no need to get blood on your hand! 
‎- floor sweeper with more hair than fluff
‎- too weak to carry an empty water gallon for refill? Step aside, let your humble servant serve you! 
‎
Interested? Just call 0986-FUCK-YOU now and get a free instruction on how to be a decent roommate on us! What are you waiting for?"
122144711186935198,,"#GreyhoundFreedomWall6459

[rant]

Sometimes I get really tired of the pressure here. When I first came in, I honestly thought things would feel lighter or at least less overwhelming, but it wasn’t like that at all. It’s been heavier than I expected. 

I just hope the LF’s can be a little kinder. It doesn’t cost anything to show consideration, and we’re all dealing with different things. Some people can handle the load easily, but others are barely holding themselves together.

For me, it’s been rough lately. I've been dealing w a lot outside school. I’ve been feeling extremely low, to the point where some mornings I don’t even want to go to class. They all think I'm just lazy to attend, but I drag myself here every day because I’m trying. I’m trying harder than anyone probably realizes. 

And if that wasn’t already hard enough, the pressure from the LF’s sometimes makes it even heavier. It gets to the point where I just want to disappear for a while and not come back because it all feels too much.

I’m not mad. I’m not trying to start anything. Just very worn out. And hoping things can be a little humane for everyone. 

(I'm definitely getting an F in all my classes nd I know some LF's that would very much say I was just lazy.)

-j",1763176924,1.0,,,,,,,"#GreyhoundFreedomWall6459

[rant]

Sometimes I get really tired of the pressure here. When I first came in, I honestly thought things would feel lighter or at least less overwhelming, but it wasn’t like that at all. It’s been heavier than I expected. 

I just hope the LF’s can be a little kinder. It doesn’t cost anything to show consideration, and we’re all dealing with different things. Some people can handle the load easily, but others are barely holding themselves together.

For me, it’s been rough lately. I've been dealing w a lot outside school. I’ve been feeling extremely low, to the point where some mornings I don’t even want to go to class. They all think I'm just lazy to attend, but I drag myself here every day because I’m trying. I’m trying harder than anyone probably realizes. 

And if that wasn’t already hard enough, the pressure from the LF’s sometimes makes it even heavier. It gets to the point where I just want to disappear for a while and not come back because it all feels too much.

I’m not mad. I’m not trying to start anything. Just very worn out. And hoping things can be a little humane for everyone. 

(I'm definitely getting an F in all my classes nd I know some LF's that would very much say I was just lazy.)

-j"
122144710838935198,,"#GreyhoundFreedomWall6457

[rant] 
hi admin, its your choice if ipopost mo itez hahahahahah please skip if ayaw ni’yo sa maarteng submission, and also there will be alot of grammatical errors but yeahhhhhhh nakakapagod na kaseng sobra, pero i don't even have anyone to cry on. especially na freshman pa lang ako, pero its been really tiring lately. ang totoxic ng “friends” ko. I've been trying to understand them, trying to understand them why they're acting like that towards me. acting like I'm just no one, like im a stranger, whenever they dont need anything from me. it's not a big deal for me anymore because i know, i know that if i confronted or even bring it up while with them— they will turn it on me, and i can't even do anything about it. why? because they're the only one that i have, they're the only one that i am hanging out with. but that's now even the worst part yet, they're treating me like I'm their maid, nanny, or slave. basta ganyan hahaha, kapag may pinapagawa sila gagawin ko syempre. ayoko magtampo sila e, pero kapag ako hahehshshahha kapag may pinapagawa ako whenever i cant do it or my hands are full, they will disappear. like im no one important hauebdhehahab its not a big deal pero it deeply hurts me, idk but thats all i can say here. i hope i can manage it, or mag transfer nalang. pero yon hahahahaha im just proud that i dont sh because of this, im still brave. at least i think i still am, but i am lowk falling apart. so yeah i hope you guys change that personality already, so that others can never experience it. thank youuu:) 
-jhs freshie

Admin 001: Similar experience when I was in JHS. To the point where you try to mold yourself for people just to not lose them. Sabi daw, it's a sign that you're a high empathy person pero for me, parang sumpa naman. There's rinconada verse for it pa nga eh ""Maray sana abo basang""",1763176743,,,,,,,,"#GreyhoundFreedomWall6457

[rant] 
hi admin, its your choice if ipopost mo itez hahahahahah please skip if ayaw ni’yo sa maarteng submission, and also there will be alot of grammatical errors but yeahhhhhhh nakakapagod na kaseng sobra, pero i don't even have anyone to cry on. especially na freshman pa lang ako, pero its been really tiring lately. ang totoxic ng “friends” ko. I've been trying to understand them, trying to understand them why they're acting like that towards me. acting like I'm just no one, like im a stranger, whenever they dont need anything from me. it's not a big deal for me anymore because i know, i know that if i confronted or even bring it up while with them— they will turn it on me, and i can't even do anything about it. why? because they're the only one that i have, they're the only one that i am hanging out with. but that's now even the worst part yet, they're treating me like I'm their maid, nanny, or slave. basta ganyan hahaha, kapag may pinapagawa sila gagawin ko syempre. ayoko magtampo sila e, pero kapag ako hahehshshahha kapag may pinapagawa ako whenever i cant do it or my hands are full, they will disappear. like im no one important hauebdhehahab its not a big deal pero it deeply hurts me, idk but thats all i can say here. i hope i can manage it, or mag transfer nalang. pero yon hahahahaha im just proud that i dont sh because of this, im still brave. at least i think i still am, but i am lowk falling apart. so yeah i hope you guys change that personality already, so that others can never experience it. thank youuu:) 
-jhs freshie

Admin 001: Similar experience when I was in JHS. To the point where you try to mold yourself for people just to not lose them. Sabi daw, it's a sign that you're a high empathy person pero for me, parang sumpa naman. There's rinconada verse for it pa nga eh ""Maray sana abo basang"""
