Provider Name,Class Name,Region Name,Province Name,City Name,Address,focal,phone,e mail,Qualification,Trainer Count,Enrolled,Graduates
MACES SKILLS TRAINING INSTITUTE INC.,TVIs,Region X - Northern Mindanao,Bukidnon,Kitaotao,"Sayre Highway, Poblacion, Kitaotao, Bukidnon",ERWIN P. TRINIDAD,09364514894,erwinpadstrinidad@gmail.com,Scaffolding Works (Supported Type Scaffold) NC II,0,0,50
"Maco Institute of Technology, Inc.",TVIs,Region XI - Davao,Compostela Valley,Maco,"Binuangan, Maco, Compostela Valley Province",ELIAS P. MAHUMAS JR,09286802859,mit.informatic@gmail.com,2D Animation NC III,0,0,20
"Maco Institute of Technology, Inc.",TVIs,Region XI - Davao,Compostela Valley,Maco,"Binuangan, Maco, Compostela Valley Province",ELIAS P. MAHUMAS JR,09286802859,mit.informatic@gmail.com,Visual Graphic Design NC III,1,41,15
MACQUARIE TECHNICAL INSTITUTE INC.,TVIs,Region IVB - MIMAROPA,Oriental Mindoro,City of Calapan,"Block 4 Rosal St., Brgy. Pachoca Calapan City, Oriental Mindoro",RAYMUND A. IGNACIO,09178820318,macquarietechnical.tc@gmail.com,Events Management Services NC III,0,0,170
"MACRO COLLEGES, INC.",HEIs,Region I - Ilocos,Ilocos Sur,City of Vigan,"3rd Floor Oak Grove Place, Quezon Avenue, Vigan City",JANET P. ABUEL,722-2097,macro_nscc@yahoo.com,Bread and Pastry Production NC II,0,0,25
"MACRO COLLEGES, INC.",HEIs,Region I - Ilocos,Ilocos Sur,City of Vigan,"3rd Floor Oak Grove Place, Quezon Avenue, Vigan City",JANET P. ABUEL,722-2097,macro_nscc@yahoo.com,Cookery NC II,1,25,0
MACTECH TRAINING CENTER INC.,TVIs,Region III - Central Luzon,Bataan,Orani,"Fuji Bldg. McArthur Highway, Brgy Bayan, Orani Bataan",MYLENE A. SERRANO,09985528545,mactech0423@yahoo.com,Shielded Metal Arc Welding (SMAW) NC I,0,0,39
MADRIDEJOS COMMUNITY COLLEGE,LGU,Region VII - Central Visayas,Cebu,Cebu City,"Bunakan, Madridejos, Cebu",HON.ROMEO A. VILLACERAN                                 ,0933-6228246  (Panique)  09192681558 (Jessyl-Sec o,chavezjennyrose04@gmail.com,Shielded Metal Arc Welding (SMAW) NC II,1,20,0
MAESTRO TEODORICIO TECHNOLOGICAL SCHOOL INC.,TVIs,Region IVA - CALABARZON,Quezon,Sampaloc,"B'Bros Bldg., Sitio Bigaan, Brgy. Mamala, Sampaloc, Quezon",JOYGEN MAE B. BINCOLETA,(042) 717-1910,joygenmae@gmail.com,Heavy Equipment Operation (Hydraulic Excavator) NC II,0,0,39
MAESTRO TEODORICIO TECHNOLOGICAL SCHOOL INC.,TVIs,Region IVA - CALABARZON,Quezon,Sampaloc,"B'Bros Bldg., Sitio Bigaan, Brgy. Mamala, Sampaloc, Quezon",JOYGEN MAE B. BINCOLETA,(042) 717-1910,joygenmae@gmail.com,Masonry NC II,2,17,17
MAGEL GOLDEN INTEGRATED FARM,Enterprise/Company,Region V - Bicol,Camarines Sur,Lupi,"Brgy. Bulawan Sr., Lupi, Camarines Sur",MARIGEL M. BACALSO,09471049074,magelgoldenintegratedfarm@gmail.com,Organic Agriculture Production NC II,0,0,49
MAGSAYSAY CENTER FOR HOSPITALITY & CULINARY ARTS INC.,TVIs,Region VII - Central Visayas,Cebu,Cebu City,"F. Ramos St., Cebu City",Mr. Paolo Santino A. Guevara,254-0942,mihcacebu2014@gmail.com,Bread and Pastry Production NC II,1,9,0
MAGSAYSAY CENTER FOR HOSPITALITY & CULINARY ARTS INC.,TVIs,Region VII - Central Visayas,Cebu,Cebu City,"F. Ramos St., Cebu City",Mr. Paolo Santino A. Guevara,254-0942,mihcacebu2014@gmail.com,Cookery NC II,1,13,0
MAGSAYSAY CENTER FOR HOSPITALITY & CULINARY ARTS INC.,TVIs,Region VII - Central Visayas,Cebu,Cebu City,"F. Ramos St., Cebu City",Mr. Paolo Santino A. Guevara,254-0942,mihcacebu2014@gmail.com,Food and Beverage Services NC II,1,42,0
MAGSAYSAY CENTER FOR HOSPITALITY & CULINARY ARTS INC.,TVIs,Region VII - Central Visayas,Cebu,Cebu City,"F. Ramos St., Cebu City",Mr. Paolo Santino A. Guevara,254-0942,mihcacebu2014@gmail.com,Housekeeping NC II,1,34,0
"MAGSAYSAY CENTER FOR HOSPITALITY AND CULINARY ARTS, INC.",TVIs,National Capital Region (NCR),City of Manila,"Ermita, City of Manila","3rd Floor Times Plaza Building, United Nations cor. Taft Ave., Ermita, Manila",PAOLO SANTINO A. GUEVARA,524-9996 loc.308/523-8538,jewel.evangelista@mihca.edu.ph,Bread and Pastry Production NC II,1,5,0
"MAGSAYSAY CENTER FOR HOSPITALITY AND CULINARY ARTS, INC.",TVIs,National Capital Region (NCR),PAMAMARISAN,Mandaluyong City,"G/F and 2/F Commercial Space Pioneer, Woodlands Tower 1 and 2, EDSA corner Pioneer St., Mandaluyong City",PAOLO SANTINO A. GUEVARA ,721-1540,warly.pacol@mihca.edu.ph,Bread and Pastry Production NC II,1,41,0
"MAGSAYSAY CENTER FOR HOSPITALITY AND CULINARY ARTS, INC.",TVIs,National Capital Region (NCR),City of Manila,"Ermita, City of Manila","3rd Floor Times Plaza Building, United Nations cor. Taft Ave., Ermita, Manila",PAOLO SANTINO A. GUEVARA,524-9996 loc.308/523-8538,jewel.evangelista@mihca.edu.ph,Bread and Pastry Production NC II,0,0,29
"MAGSAYSAY CENTER FOR HOSPITALITY AND CULINARY ARTS, INC.",TVIs,National Capital Region (NCR),City of Manila,"Ermita, City of Manila","3rd Floor Times Plaza Building, United Nations cor. Taft Ave., Ermita, Manila",PAOLO SANTINO A. GUEVARA,524-9996 loc.308/523-8538,jewel.evangelista@mihca.edu.ph,Cookery NC II,1,26,0
"MAGSAYSAY CENTER FOR HOSPITALITY AND CULINARY ARTS, INC.",TVIs,National Capital Region (NCR),PAMAMARISAN,Mandaluyong City,"G/F and 2/F Commercial Space Pioneer, Woodlands Tower 1 and 2, EDSA corner Pioneer St., Mandaluyong City",PAOLO SANTINO A. GUEVARA ,721-1540,warly.pacol@mihca.edu.ph,Cookery NC II,2,8,0
"MAGSAYSAY CENTER FOR HOSPITALITY AND CULINARY ARTS, INC.",TVIs,National Capital Region (NCR),City of Manila,"Ermita, City of Manila","3rd Floor Times Plaza Building, United Nations cor. Taft Ave., Ermita, Manila",PAOLO SANTINO A. GUEVARA,524-9996 loc.308/523-8538,jewel.evangelista@mihca.edu.ph,Cookery NC II,0,0,40
"MAGSAYSAY CENTER FOR HOSPITALITY AND CULINARY ARTS, INC.",TVIs,National Capital Region (NCR),PAMAMARISAN,Mandaluyong City,"G/F and 2/F Commercial Space Pioneer, Woodlands Tower 1 and 2, EDSA corner Pioneer St., Mandaluyong City",PAOLO SANTINO A. GUEVARA ,721-1540,warly.pacol@mihca.edu.ph,Cookery NC II,0,0,120
"MAGSAYSAY CENTER FOR HOSPITALITY AND CULINARY ARTS, INC.",TVIs,National Capital Region (NCR),City of Manila,"Ermita, City of Manila","3rd Floor Times Plaza Building, United Nations cor. Taft Ave., Ermita, Manila",PAOLO SANTINO A. GUEVARA,524-9996 loc.308/523-8538,jewel.evangelista@mihca.edu.ph,Food and Beverage Services NC II,2,65,69
"MAGSAYSAY CENTER FOR HOSPITALITY AND CULINARY ARTS, INC.",TVIs,National Capital Region (NCR),City of Manila,"Ermita, City of Manila","3rd Floor Times Plaza Building, United Nations cor. Taft Ave., Ermita, Manila",PAOLO SANTINO A. GUEVARA,524-9996 loc.308/523-8538,jewel.evangelista@mihca.edu.ph,Housekeeping NC II,2,37,0
"MAGSAYSAY CENTER FOR HOSPITALITY AND CULINARY ARTS, INC.",TVIs,National Capital Region (NCR),PAMAMARISAN,Mandaluyong City,"G/F and 2/F Commercial Space Pioneer, Woodlands Tower 1 and 2, EDSA corner Pioneer St., Mandaluyong City",PAOLO SANTINO A. GUEVARA ,721-1540,warly.pacol@mihca.edu.ph,Housekeeping NC II,1,8,0
"MAGSAYSAY CENTER FOR HOSPITALITY AND CULINARY ARTS, INC.",TVIs,National Capital Region (NCR),City of Manila,"Ermita, City of Manila","3rd Floor Times Plaza Building, United Nations cor. Taft Ave., Ermita, Manila",PAOLO SANTINO A. GUEVARA,524-9996 loc.308/523-8538,jewel.evangelista@mihca.edu.ph,Housekeeping NC II,0,0,38
MAHARATUL JAWDATI TRAINING AND ASSESSMENT CENTER INCORPORATED,TVIs,Autonomous Region in Muslim Mindanao (ARMM),Lanao del Sur,Lumba-Bayabao (Maguing),"Bacolod II, Lumba-Bayabao (Maguing), Lanao del Sur",JERHANA I. DAGALANGIT,0909-087-4057/0909-264-8639,maharatuljawdatitaci@gmail.com,Masonry NC II,0,0,24
"MAIGO TECHNICAL VOCATIONAL TRAINING CENTER, INC.",TVIs,Region X - Northern Mindanao,Lanao del Norte,Maigo,"Labuay, Maigo, Lanao Del Norte",JOSEPH A. NERI JR.,227-4030,maigomtvtci@gmail.com,Bread and Pastry Production NC II,1,54,54
"MAIGO TECHNICAL VOCATIONAL TRAINING CENTER, INC.",TVIs,Region X - Northern Mindanao,Lanao del Norte,Maigo,"Labuay, Maigo, Lanao Del Norte",JOSEPH A. NERI JR.,227-4030,maigomtvtci@gmail.com,Cookery NC II,1,20,0
MAILA ROSARIO COLLEGE,HEIs,Region II - Cagayan Valley,Cagayan,Tuguegarao City,"san gabriel village, diversion road tuguegarao city",LESTER A. VIEJO,8463236,mailarosariocollegeutpras@gmail.com,Driving NC II,1,25,0
MAKAR INSTITUTE OF SCIENCE AND TECHNOLOGY INC.,TVIs,Region IVB - MIMAROPA,Oriental Mindoro,Mansalay,"Sta. Brigida, National Highway, Mansalay, Oriental Mindoro",MIRIAM M. GOLEÑA,09301350030,makar.ist2022@gmail.com,Scaffolding Works (Supported Type Scaffold) NC II,1,14,14
MAKILALA VOCATIONAL TECHNICAL SKILLS TRAINING CENTER,LGU,Region XII - SOCCSKSARGEN,North Cotabato,Makilala,"Makilala, Cotabato",GLORIA M. MUDANZA,09085188881,mvtstc@gmail.com,Driving NC II,1,20,12
"MANA MILLENIUM TECHNICAL SCHOOL, INC. (MMTS)",TVIs,Region X - Northern Mindanao,Misamis Oriental,Cagayan De Oro City,"Brgy. Carmen, 2nd and 3rd Floor Carmen Lumber and Hardware Building, Vamenta Boulevard, Cagayan de Oro City",NIEVES  B. CAMACHO,"(088) 856-2269, 0975-4261-955",manamillenium2005@gmail.com,Bread and Pastry Production NC II,1,26,0
"Manantan Institute of Science and Technology - Binalonan, Inc",TVIs,Region I - Ilocos,Pangasinan,Binalonan,"Sumabnit, Binalonan, Pangasinan",Benjamin G. Manantan,(075) 637-4132,manantaninstitute@yahoo.com,Heavy Equipment Operation (Hydraulic Excavator) NC II,1,7,30
"Manantan Institute of Science and Technology - Binalonan, Inc",TVIs,Region I - Ilocos,Pangasinan,Binalonan,"Sumabnit, Binalonan, Pangasinan",Benjamin G. Manantan,(075) 637-4132,manantaninstitute@yahoo.com,Shielded Metal Arc Welding (SMAW) NC II,0,0,49
"MANANTAN INSTITUTE OF SCIENCE AND TECHNOLOGY, CORDON, INC.",TVIs,Region II - Cagayan Valley,Isabela,Cordon,"Taringsing, Cordon, Isabela",GEORGE G. MANANTAN,694-9068,edz_manantan@yahoo.com,Automotive Servicing NC I,0,0,14
"MANANTAN INSTITUTE OF SCIENCE AND TECHNOLOGY, CORDON, INC.",TVIs,Region II - Cagayan Valley,Isabela,Cordon,"Taringsing, Cordon, Isabela",GEORGE G. MANANTAN,694-9068,edz_manantan@yahoo.com,Electrical Installation and Maintenance NC II,1,25,25
"MANANTAN TECHNICAL SCHOOL, INC.",TVIs,Region I - Ilocos,Pangasinan,City of Urdaneta,"San Vicente East, Urdaneta City",DANIEL G. MANANTAN,(075) 568-2573,manantantech@yahoo.com,Automotive Servicing (Engine Repair) NC II,2,51,25
"MANANTAN TECHNICAL SCHOOL, INC.",TVIs,Region I - Ilocos,Pangasinan,City of Urdaneta,"San Vicente East, Urdaneta City",DANIEL G. MANANTAN,(075) 568-2573,manantantech@yahoo.com,Automotive Servicing NC I,1,23,50
"MANANTAN TECHNICAL SCHOOL, INC.",TVIs,Region I - Ilocos,Pangasinan,City of Urdaneta,"San Vicente East, Urdaneta City",DANIEL G. MANANTAN,(075) 568-2573,manantantech@yahoo.com,Electrical Installation and Maintenance NC II,1,5,5
"MANANTAN TECHNICAL SCHOOL, INC.",TVIs,Region I - Ilocos,Pangasinan,City of Urdaneta,"San Vicente East, Urdaneta City",DANIEL G. MANANTAN,(075) 568-2573,manantantech@yahoo.com,Food and Beverage Services NC II,0,0,5
MANDALUYONG MANPOWER AND TECHNICAL-VOCATIONAL TRAINING CENTER,LGU,National Capital Region (NCR),PAMAMARISAN,Mandaluyong City,"Welfareville Compound, Barangay Addition Hills., Mandaluyong City",MS. MARIA MAJELLA G. TAMPINCO,531-5159,manpowermandaluyong@gmail.com,Dressmaking NC II,1,16,7
MANDAUE CITY COLLEGE TECHNOLOGICAL AND ENTREPRENEURIAL SKILLS TRAINING (MCCTEST) CENTER,LGU,Region VII - Central Visayas,Cebu,Mandaue City,"J.M. Ceniza, St., Looc, Mandaue City",MELINDA L. BIHAG,230-4500,mcctest@mymandaue.com,Bread and Pastry Production NC II,0,0,5
MANDAUE CITY COLLEGE TECHNOLOGICAL AND ENTREPRENEURIAL SKILLS TRAINING (MCCTEST) CENTER,LGU,Region VII - Central Visayas,Cebu,Mandaue City,"J.M. Ceniza, St., Looc, Mandaue City",MELINDA L. BIHAG,230-4500,mcctest@mymandaue.com,Electrical Installation and Maintenance NC II,2,19,12
MANDAUE CITY COLLEGE TECHNOLOGICAL AND ENTREPRENEURIAL SKILLS TRAINING (MCCTEST) CENTER,LGU,Region VII - Central Visayas,Cebu,Mandaue City,"J.M. Ceniza, St., Looc, Mandaue City",MELINDA L. BIHAG,230-4500,mcctest@mymandaue.com,Hilot (Wellness Massage) NC II,1,17,1
MANDAUE INSTITUTE OF DEVELOPING SKILLS INC.,TVIs,Region VII - Central Visayas,Cebu,Mandaue City,"4th Floor T.T. Bldg. A.S. Fortuna St. Banilad, Mandaue City, Cebu, Region VII, (Central Visayas), 6014",MARY ANN N. DELOS REYES,09177711339,mandaueminds@gmail.com,Bread and Pastry Production NC II,1,21,22
MANG MAXI'S INTEGRATED FARM TRAINING AND ASSESSMENT CENTER INC.,TVIs,Region I - Ilocos,Pangasinan,Aguilar,"Sitio Riverside, Ninoy, Aguilar, Pangasinan",CONCEPCION P. MELICAN,09812381960,melican_con@yahoo.com,Organic Agriculture Production NC II,1,25,25
MANG MAXI'S INTEGRATED FARM TRAINING AND ASSESSMENT CENTER INC.,TVIs,Region I - Ilocos,Pangasinan,Aguilar,"Sitio Riverside, Ninoy, Aguilar, Pangasinan",CONCEPCION P. MELICAN,09812381960,melican_con@yahoo.com,Shielded Metal Arc Welding (SMAW) NC II,1,18,0
"MANGALDAN TECHNICAL INSTITUTE, INC.",TVIs,Region I - Ilocos,Pangasinan,Mangaldan,"No. 11 P. De Guzman St., Bari, Mangaldan, Pangasinan","ENGR. ALBERTO J. BIAGTAN, JR.",(075) 513-3295,albertobiagtanjr@gmail.com,Automotive Servicing NC I,1,15,20
"MANGALDAN TECHNICAL INSTITUTE, INC.",TVIs,Region I - Ilocos,Pangasinan,Mangaldan,"No. 11 P. De Guzman St., Bari, Mangaldan, Pangasinan","ENGR. ALBERTO J. BIAGTAN, JR.",(075) 513-3295,albertobiagtanjr@gmail.com,Electrical Installation and Maintenance NC II,1,19,0
"MANGALDAN TECHNICAL INSTITUTE, INC.",TVIs,Region I - Ilocos,Pangasinan,Mangaldan,"No. 11 P. De Guzman St., Bari, Mangaldan, Pangasinan","ENGR. ALBERTO J. BIAGTAN, JR.",(075) 513-3295,albertobiagtanjr@gmail.com,Shielded Metal Arc Welding (SMAW) NC I,1,17,0
"MANILA CULINARY & HOSPITALITY ACADEMY, INC.",TVIs,National Capital Region (NCR),PAMAMARISAN,San Juan City,"663 J. Wright, Brgy. Batis, San Juan City",KHATTAB OMAR,7234926 / 7242756,mchacademy.registrar@gmail.com,Bread and Pastry Production NC II,0,0,65
"MANILA CULINARY & HOSPITALITY ACADEMY, INC.",TVIs,National Capital Region (NCR),PAMAMARISAN,San Juan City,"663 J. Wright, Brgy. Batis, San Juan City",KHATTAB OMAR,7234926 / 7242756,mchacademy.registrar@gmail.com,Cookery NC II,1,67,68
"MANILAPHIL SKILLS INSTITUTE, INC.",TVIs,National Capital Region (NCR),City of Manila,"Paco, City of Manila","1150 San Andres Cor. A. Linao St. Paco, Manila",MARIO B. ALLAG,8522-3284,msimanilaphil0703@gmail.com,Domestic Work NC II,1,11,11
"MANLAPAZ TRAINING CENTER, INC.",TVIs,Region V - Bicol,Masbate,City of Masbate,"Villa Lucia, Purok 5, Mayngaran, City of Masbate",NEMIA M. MANLAPAZ,09636538338,manlapaztc@gmail.com,Shielded Metal Arc Welding (SMAW) NC I,0,0,25
MANNYCHIE'S INTEGRATED FARM SCHOOL CORPORATION,TVIs,Region II - Cagayan Valley,Isabela,Delfin Albano (Magsaysay),"Maui, Delfin Albano, Isabela",MARICHIE H. CASTILLO,0917-127-6819,mannychiesintegratedfarmschool@gmail.com,Organic Agriculture Production NC II,1,20,0
MANOLO FORTICH TECHNICAL SKILLS AND DEVELOPMENT CENTER,LGU,Region X - Northern Mindanao,Bukidnon,Manolo Fortich,"Tankulan, Manolo Fortich Bukidnon",ROGER O. MOLINA,0917-729-3538,tsdc@manolofortich.gov.ph,Electrical Installation and Maintenance NC II,0,0,54
MANPOWER ACCELERATION AND RESOURCE CENTER,LGU,Region VII - Central Visayas,Cebu,San Remigio,"Brgy. Poblacion, San Remigio, Cebu",JOSE ELNOR H. SINGURAN,09679807947,sanremtesdaoffice@gmail.com,Driving NC II,1,10,0
MANSAJA-AW ECO FARM,TVIs,Cordillera Administrative Region (CAR),Kalinga,City of Tabuk,"SAUDI BULO, TABUK, CITY, KALINGA",RACHEL D. MALING,09534861594,mansajaawtrainingschool@gmail.com,Organic Agriculture Production NC II,0,0,25
"Manuel V. Gallego Foundation Colleges, Inc.",HEIs,Region III - Central Luzon,Nueva Ecija,Cabanatuan City,"Zulueta St., Kapitan Pepe Subdivision, Cabanatuan City, Nueva Ecija",DR. JOSEPH L. GALLEGO,0917-421-4814,mvgfcitechvoc@gmail.com,Caregiving NC II,1,18,15
MAQUERA AGRI-FARM,TVIs,Cordillera Administrative Region (CAR),Apayao,Luna,"Luyon, Luna, Apayao",HENRY V. MAQUERA,09754123780,henrymaquera04@gmail.com,Organic Agriculture Production NC II,0,0,23
MARAMAG POLYTECHNIC SCHOOL,LGU,Region X - Northern Mindanao,Bukidnon,Maramag,"North Poblacion, Maramag, Bukidnon",MA. MEDIATRIX B. MARQUEZ,09158168773,maramagpolytechnicschool24@gmail.com,Food and Beverage Services NC II,0,0,32
MARAMAG POLYTECHNIC SCHOOL,LGU,Region X - Northern Mindanao,Bukidnon,Maramag,"North Poblacion, Maramag, Bukidnon",MA. MEDIATRIX B. MARQUEZ,09158168773,maramagpolytechnicschool24@gmail.com,Health Care Services NC II,1,74,0
MARAMAG POLYTECHNIC SCHOOL,LGU,Region X - Northern Mindanao,Bukidnon,Maramag,"North Poblacion, Maramag, Bukidnon",MA. MEDIATRIX B. MARQUEZ,09158168773,maramagpolytechnicschool24@gmail.com,Shielded Metal Arc Welding (SMAW) NC I,1,9,13
MARAMAG POLYTECHNIC SCHOOL,LGU,Region X - Northern Mindanao,Bukidnon,Maramag,"North Poblacion, Maramag, Bukidnon",MA. MEDIATRIX B. MARQUEZ,09158168773,maramagpolytechnicschool24@gmail.com,Shielded Metal Arc Welding (SMAW) NC II,1,31,31
MARANATHA TECHNOLOGICAL INSTITUTE AND TRAINING CENTER CORPORATION,TVIs,National Capital Region (NCR),CAMANAVA,Valenzuela City,"52 Ka82ruhatan Road, Karuhatan, Valenzuela City",JONATHAN O. ANDES,82340614,maranathatechvoc.2022@gmail.com,Bookkeeping NC III,1,13,100
"MARBEL INSTITUTE OF TECHNICAL COLLEGE, INC.",HEIs,Region XII - SOCCSKSARGEN,South Cotabato,City of Koronadal,"Alunan Avenue, Koronadal City, South Cotabato",ROSIEL LOU P. ALOOT,(083)228-2816,mitc041996@gmail.com,Electrical Installation and Maintenance NC II,0,0,32
"MARBEL INSTITUTE OF TECHNICAL COLLEGE, INC.",HEIs,Region XII - SOCCSKSARGEN,South Cotabato,City of Koronadal,"Alunan Avenue, Koronadal City, South Cotabato",ROSIEL LOU P. ALOOT,(083)228-2816,mitc041996@gmail.com,Electronic Products Assembly and Servicing NC II,0,0,7
"MARBEL SCHOOL OF  SCIENCE AND TECHNOLOGY, INC.",HEIs,Region XII - SOCCSKSARGEN,South Cotabato,City of Koronadal,"Upper Valley, Barrio 2, Koronadal City, South Cotabato",LENITH B. ABOGADO,(083)228-3147/520-1647,msst_noli1992@yahoo.com,Caregiving NC II,1,27,0
"MARBEL SCHOOL OF  SCIENCE AND TECHNOLOGY, INC.",HEIs,Region XII - SOCCSKSARGEN,South Cotabato,City of Koronadal,"Upper Valley, Barrio 2, Koronadal City, South Cotabato",LENITH B. ABOGADO,(083)228-3147/520-1647,msst_noli1992@yahoo.com,Housekeeping NC II,1,18,17
Marcos Agro-Industrial School,TTI (School),Region I - Ilocos,Ilocos Norte,Marcos,"Brgy. Lydia, Marcos, Ilocos Norte",NESTOR R. PASCUAL,09054409625/09208041175,mais@tesda.gov.ph,Automotive Servicing NC I,1,26,0
Marcos Agro-Industrial School,TTI (School),Region I - Ilocos,Ilocos Norte,Marcos,"Brgy. Lydia, Marcos, Ilocos Norte",NESTOR R. PASCUAL,09054409625/09208041175,mais@tesda.gov.ph,Computer Systems Servicing NC II,0,0,21
Marcos Agro-Industrial School,TTI (School),Region I - Ilocos,Ilocos Norte,Marcos,"Brgy. Lydia, Marcos, Ilocos Norte",NESTOR R. PASCUAL,09054409625/09208041175,mais@tesda.gov.ph,Cookery NC II,1,25,0
Marcos Agro-Industrial School,TTI (School),Region I - Ilocos,Ilocos Norte,Marcos,"Brgy. Lydia, Marcos, Ilocos Norte",NESTOR R. PASCUAL,09054409625/09208041175,mais@tesda.gov.ph,Driving NC II,0,0,23
Marcos Agro-Industrial School,TTI (School),Region I - Ilocos,Ilocos Norte,Marcos,"Brgy. Lydia, Marcos, Ilocos Norte",NESTOR R. PASCUAL,09054409625/09208041175,mais@tesda.gov.ph,Electronic Products Assembly and Servicing NC II,0,0,20
Marcos Agro-Industrial School,TTI (School),Region I - Ilocos,Ilocos Norte,Marcos,"Brgy. Lydia, Marcos, Ilocos Norte",NESTOR R. PASCUAL,09054409625/09208041175,mais@tesda.gov.ph,Front Office Services NC II,0,0,17
Marcos Agro-Industrial School,TTI (School),Region I - Ilocos,Ilocos Norte,Marcos,"Brgy. Lydia, Marcos, Ilocos Norte",NESTOR R. PASCUAL,09054409625/09208041175,mais@tesda.gov.ph,Grains Production NC II,0,0,25
Marcos Agro-Industrial School,TTI (School),Region I - Ilocos,Ilocos Norte,Marcos,"Brgy. Lydia, Marcos, Ilocos Norte",NESTOR R. PASCUAL,09054409625/09208041175,mais@tesda.gov.ph,Masonry NC I,0,0,25
Marcos Agro-Industrial School,TTI (School),Region I - Ilocos,Ilocos Norte,Marcos,"Brgy. Lydia, Marcos, Ilocos Norte",NESTOR R. PASCUAL,09054409625/09208041175,mais@tesda.gov.ph,Trainers Methodology Level I,1,27,55
"MARIAN EDUCATIONAL CENTER OF MALASIQUI, INC.",TVIs,Region I - Ilocos,Pangasinan,Malasiqui,"35 Tambac, Malasiqui, Pangasinan",MARBIN MANLONGAT ,075-633-2258,marianeducationalcenter02@gmail.com,Automotive Servicing (Engine Repair) NC II,1,50,0
MARIAN LEARNING CENTER AND SCIENCE HIGH SCHOOL INC.,TVIs,Region IVA - CALABARZON,Batangas,Batangas City,"BCWD Access Rd., Alangilan, Batangas City, Batangas",Rochelle Irene C. Martinez,(043)702-1533,mariantechvoc@gmail.com,Shielded Metal Arc Welding (SMAW) NC III,1,34,34
"MARIAN SOUTHERN INSTITUTE OF TECHNOLOGY, INC.",TVIs,Region XII - SOCCSKSARGEN,South Cotabato,City of Koronadal,"PUROK BAYANIHAN, BARRIO-2 BARRIO 5 ROAD, SANTO NIÑO (BO. 2), CITY OF KORONADAL, SOUTH COTABATO",RESTITUTO A. BRAÑA,09553483554,msit.incorporated@gmail.com,Agricultural Crops Production NC II,1,13,13
MARIANO MARCOS STATE UNIVERSITY-COLLEGE OF INDUSTRIAL TECHNOLOGY,SUCs,Region I - Ilocos,Ilocos Norte,Laoag City,"Brgy. 7-B Nuestra Sra. De Natividad, Laoag City, Ilocos Norte",CESARIO Y. PACIS,(077) 772 2716,jcrivera@mmsu.edu.ph,Dressmaking NC II,0,0,68
"MARIBAGO SKILLS DEVELOPMENT TRAINING AND ASSESSMENT CENTER, INC. ",TVIs,Region VII - Central Visayas,Cebu,Lapu-Lapu City (Opon),"Datag, Maribago, Lapu-Lapu City, Cebu ",JEMARIE JANE A. VILLAFUERTE,583-8893,msdtac@yahoo.com.ph,Bartending NC II,0,0,48
MARIKINA SKILLS TRAINING AND ASSESSMENT CENTER INC.,TVIs,National Capital Region (NCR),PAMAMARISAN,Marikina City,"Blk 3 Lot 11 Champaca III Street, Brgy. Fortune, Marikina City",CORNELIA L. LAYOSA ,0943-011-7575,mstaci17@gmail.com,Hilot (Wellness Massage) NC II,2,61,33
"MARINDUQUE MANPOWER AND TRADE SKILLS INSTITUTE, INC.",TVIs,Region IVB - MIMAROPA,Marinduque,Boac,"Brgy. Santol, Boac, Marinduque",Enrico Miguel C. Sanchez,(042) 332-0639,mmtsi_marinduque@yahoo.com,Computer Systems Servicing NC II,0,0,36
"MARINDUQUE MANPOWER AND TRADE SKILLS INSTITUTE, INC.",TVIs,Region IVB - MIMAROPA,Marinduque,Boac,"Brgy. Santol, Boac, Marinduque",Enrico Miguel C. Sanchez,(042) 332-0639,mmtsi_marinduque@yahoo.com,Shielded Metal Arc Welding (SMAW) NC II,0,0,37
"MARINDUQUE TECHNICAL TRAINING CENTER, INC.",TVIs,Region IVB - MIMAROPA,Marinduque,Santa Cruz,"Brgy. Napo, Sta. Cruz, Marinduque",FELIX C. MANALO,09092608430/09164040329,felix_manalo@yahoo.com,Bread and Pastry Production NC II,1,31,31
