Job Title,Job Sector,Job Subsector,Educational Pathway,HEI with PRC (Professional Regulation Commission) Exam,Some HEI,PSOC,ISCO,SOC,AIOE,major_minor
News Reporter,Information and Communication,Programming and Broadcasting Activities,Higher Education,No,No,2642.0,2642,27-3041 ,0.8904282583246277,27
Newsroom Assistant,Information and Communication,Programming and Broadcasting Activities,Higher Education,No,Yes,5221.0,5221,11-1021,0.8686651852941242,11
Nurse Anaesthetist,Human Health and Social Work Activities,Medical and dental practice activities,Higher Education,Yes,No,2221.0,2221,29-1171 ,0.6928954859285532,29
Nursery Teacher,Education,Pre-primary/pre-school education,Higher Education,Yes,No,2342.0,2342,25-2012,0.7113621191848565,25
Nursing Attendant,Human Health and Social Work Activities,"Other social work activities without accommodation, n.e.c.",Not Higher Education,No,No,5321.0,5321,31-1014 ,0.5252296937990434,31
Nutrition Program Assistant,Human Health and Social Work Activities,Other human health activities,Higher Education,Yes,No,2265.0,2265,29-1031,0.9530310053755743,29
Nutritional Product Developer,Manufacturing                                                ,Manufacture of other food products,Higher Education,Yes,No,2265.0,2265,29-1031,0.9530310053755743,29
Occupational Therapy Assistant,Human Health and Social Work Activities,Medical and dental practice activities,Higher Education,No,Yes,3259.0,3259,31-9099,0.508239066103424,31
Off-Highway Dump Truck (Rigid) Operator,Construction,Demolition and site preparation,Not Higher Education,No,No,8332.0,8332,53-3032,0.36986815446692056,53
Office Receptionist,Administrative and Support Service Activities,Office administrative and support activities,Higher Education,No,Yes,4226.0,4226,43-4171,0.8676719157269026,43
Oil and Gas Field Technician,Mining and Quarrying,"Extraction of crude petroleum, Extraction of natural gas",Higher Education,No,Yes,3116.0,3116,17-3029,0.6204718971531251,17
Oil Palm Farmer,"Agriculture, Forestry, and Fishing",Growing of perennial crops,Not Higher Education,No,No,6117.0,6112,45-2091,0.35749392769555083,45
Online Store Executive Assistant,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles,Retail Sale via Mail Order Houses or via Internet,Higher Education,No,Yes,5222.0,5222,41-1011,0.6304394113038949,41
Operating Theatre Nurse,Human Health and Social Work Activities,Medical and dental practice activities,Higher Education,Yes,No,2221.0,2221,29-1171 ,0.6928954859285532,29
Operations Assistant,Administrative and Support Service Activities,Office administrative and support activities,Higher Education,No,Yes,3343.0,3343,43-6011,0.8790564210413109,43
Operations Support Analyst,"Professional, Scientific and Technical Activities",Management consultancy activities,Higher Education,No,No,2121.0,2120,19-3022,0.9774335703812724,19
Optician,Human Health and Social Work Activities,Other human health activities,Not Higher Education,No,No,2267.0,2267,29-1041,0.7655366679306105,29
Orchestra Violinist,"Arts, Entertainment and Recreation","Creative, arts and entertainment activities",Higher Education,No,No,2652.0,2652,27-2042,0.6179075078050115,27
Organic Vegetable Farmer,"Agriculture, Forestry, and Fishing",Plant propagation,Not Higher Education,No,No,6130.0,6130,45-2091,0.35749392769555083,45
Organizational Development Specialist (OD),Administrative and Support Service Activities,Other human resources provision,Higher Education,No,No,2423.0,2423,21-1012 ,0.9569674258555518,21
Orthopaedic Physical Therapist,Human Health and Social Work Activities,Medical and dental practice activities,Higher Education,Yes,No,2264.0,2264,29-1128,0.6204454918316447,29
Orthotic Technician,Human Health and Social Work Activities,Medical and dental practice activities,Not Higher Education,No,No,3214.0,3214,51-9082 ,0.5099305819586045,51
Orthotic/Prosthetic Technician,Human Health and Social Work Activities,Medical and dental practice activities,Higher Education,No,Yes,3214.0,3214,51-9082 ,0.5099305819586045,51
Packagers,"Agriculture, Forestry, and Fishing",Post-harvest crop activities or packaging food products,Not Higher Education,No,No,9321.0,9321,53-7064,0.26165161375415424,53
Painter,Construction,Building completion and finishing,Not Higher Education,No,No,7131.0,7131,47-2142,0.22094877680515018,47
Painting Restorer,"Arts, Entertainment and Recreation","Libraries, archives, museums and other cultural activities",Not Higher Education,No,No,2651.0,2651,27-1013,0.4925465790368459,27
Pantry Attendant,Accommodation and Food Service Activities,Short term accommodation activities,Not Higher Education,No,No,9412.0,9412,35-9099 ,0.481538760057898,35
Paper Mache Maker,Manufacturing                                                ,Manufacture of paper and paper products,Not Higher Education,No,No,8143.0,8143,51-9196 ,0.4210524376255182,51
Park and Garden Rangers,Administrative and Support Service Activities,Landscape care and maintenance service activities,Not Higher Education,No,No,6211.0,6210 p,33-9099,0.6438617495036497,33
Park Sweeper,Accommodation and Food Service Activities,Other accommodation,Not Higher Education,No,No,9613.0,9613,37-3019,0.5017711293522794,37
Parking Valet,Accommodation and Food Service Activities,Short term accommodation activities,Not Higher Education,No,No,9629.0,9629,53-6021,0.43012150912699704,53
Passenger Bus Driver,Transportation and Storage,Transport via buses,Not Higher Education,No,No,8331.0,8331,53-4041,0.47584148557097244,53
Passenger Services Agent,Transportation and Storage,"Passenger air transport, Freight air transport",Higher Education,No,No,4221.0,4221,43-4181,0.6792396366027343,43
Pastoral Support Worker,Human Health and Social Work Activities,"Other social work activities without accommodation, n.e.c.",Higher Education,No,No,3412.0,3412,21-1093,0.813210852475406,21
Pastry Baker,Accommodation and Food Service Activities,Restaurants and mobile food service activities,Not Higher Education,No,No,7512.0,7512,51-3011,0.5356328221731772,51
Pathology Lab Assistant,Human Health and Social Work Activities,Hospital activities,Higher Education,Yes,No,3212.0,3212,29-2012,0.5364936873125146,29
Patient Care Assistant,Human Health and Social Work Activities,Other human health activities,Not Higher Education,No,No,5321.0,5321,31-1014 ,0.5252296937990434,31
Patient Service Associate,Human Health and Social Work Activities,Medical and dental practice activities,Higher Education,No,Yes,4226.0,4226,43-4171,0.8676719157269026,43
Paver Operator,Construction,Construction of roads and railways,Not Higher Education,No,No,7112.0,7112,49-9045,0.33583726709795514,49
Payroll Accountant,Financial and Insurance Activities,"Accounting, bookkeeping and auditing activities; tax consultancy",Higher Education,Yes,No,2411.0,2411,13-2082,0.9502324937154434,13
Payroll Clerk,Administrative and Support Service Activities,Other human resources provision,Higher Education,No,Yes,4312.0,4312,43-9041 ,0.8794724581082599,43
Performance and Rewards Associate,Administrative and Support Service Activities,Other human resources provision,Higher Education,No,Yes,4416.0,4416,43-4161 ,0.9431522732724656,43
Performance Assistant,"Arts, Entertainment and Recreation","Creative, arts and entertainment activities",Higher Education,No,Yes,3314.0,3314,43-9111,0.934919988159294,43
Performance Specialist,Administrative and Support Service Activities,Other human resources provision,Higher Education,No,No,4416.0,4416,43-4161 ,0.9431522732724656,43
Personal Care Aide,Human Health and Social Work Activities,"Other residential care activities, n.e.c.",Not Higher Education,No,No,5321.0,5321,31-1014 ,0.5252296937990434,31
Pest Management Assistant,"Agriculture, Forestry, and Fishing",Support activities to agriculture and post-harvest crop activities,Higher Education,No,Yes,3142.0,3142,19-4011,0.9121042810318405,19
Pest-Control Technician,"Agriculture, Forestry, and Fishing",Support activities to agriculture and post-harvest crop activities,Not Higher Education,No,No,3142.0,3142,19-4011,0.9121042810318405,19
Pharmaceutical Laboratory Analyst,Human Health and Social Work Activities,Other human health activities,Higher Education,Yes,No,3213.0,3213,29-2052,0.6250717974343725,29
Pharmaceutical Machine Operator,Manufacturing                                                ,"Manufacture of pharmaceuticals, medicinal chemical and botanical products",Not Higher Education,No,No,8131.0,8131,51-9195 ,0.364593477395874,51
Pharmacy Assistant,Human Health and Social Work Activities,Other human health activities,Not Higher Education,No,No,3213.0,3213,29-2052,0.6250717974343725,29
Philosophy Academic Content Writer,Education,Other Education,Higher Education,No,No,2641.0,2641,27-3043,0.8117356219912384,27
Philosophy and Ethics Instructor,Education,Higher education,Higher Education,No,No,2310.0,2310,25-1199,0.8179284948973162,25
Photo Editing Assistant,Information and Communication,"Motion picture, video and television programme activities",Higher Education,No,Yes,8132.0,8132,51-9151,0.541190422676368,51
Photographer,"Arts, Entertainment and Recreation","Libraries, archives, museums and other cultural activities",Not Higher Education,No,No,3431.0,3431,27-4021,0.5799644511171728,27
Physics Lab Assistant,"Professional, Scientific and Technical Activities",Research and experimental development on natural sciences and engineering,Higher Education,No,Yes,3111.0,3111,19-4099,0.6500365431978553,19
Piano Accompanist,"Arts, Entertainment and Recreation","Creative, arts and entertainment activities",Higher Education,No,No,2652.0,2652,27-2042,0.6179075078050115,27
Picture Restorer,"Arts, Entertainment and Recreation","Libraries, archives, museums and other cultural activities",Not Higher Education,No,No,2651.0,2651,27-1013,0.4925465790368459,27
Pili Processor,Manufacturing                                                ,Processing and preserving of fruits and vegetables,Not Higher Education,No,No,6117.0,6112,45-2091,0.35749392769555083,45
Pipe Welder (SAW),Construction,Other specialized construction activities,Not Higher Education,No,No,7212.0,7212,51-4122 ,0.40196447466138996,51
Pipefitter,Construction,"Electrical, plumbing and other construction installation activities",Not Higher Education,No,No,7126.0,7126,47-2152,0.3602714138419617,47
Planetarium Assistant,Education,Educational support services,Higher Education,No,Yes,3119.0,3119,53-6041,0.7196358749007744,53
Plant Maintenance Mechanic,"Electricity, Gas, Steam and Air Conditioning Supply","Electric power generation, transmission and distribution, Manufacture of gas; distribution of gaseous fuels through mains",Not Higher Education,No,No,7233.0,7233,49-9081,0.3819955538033794,49
Plant Process Operator,Manufacturing                                                ,"Other manufacturing, n.e.c.",Higher Education,No,Yes,3134.0,3134,53-7072,0.44194463793442623,53
Plant Propagator,"Agriculture, Forestry, and Fishing",Plant propagation,Not Higher Education,No,No,6118.0,6113,45-2091,0.35749392769555083,45
Plant Tissue Culture Laboratory Technician,"Agriculture, Forestry, and Fishing",Plant propagation,Not Higher Education,No,No,3141.0,3141,19-4042,0.6490719010214466,19
